X,Y,OBJECTID,AREA_,PERIMETER,KSLIDE_,KSLIDE_ID,SW_ID,DECADE,LOCATION,NEIGHBORHO,TDATE,DTDATE,YEAR_,MONTH_,DAY_,FILENUMBER,CONSULTANT,SWJOB,CONFIDENTI,SLOPEHEIGH,SLIDETYPE,DEBRISFLOW,SIZE_,VEGETATION,TOPOGRAPHY,GEO1,GEO2,GEO3,GEO4,NATURAL_,GRNDWTR,SURFACEWAT,WEATHER,FILL_CUT,ROADFILL_C,SURFACEDRA,PIPELEAK,TRENCHFILL,HUMANINFLU,DAMAGE,REPAIRTYPE,REPAIREFFE,FIELDCHECK,YSNSLIDE,DATECONFID,COMMENTS,INPOTSLIDE,INSTEEPSLP,SE_ANNO_CAD_DATA,EVENT_DATE,PUBLIC_,PRIVATE,PARK,UNOPENED_R,COMMENTS_2,COMMENTS_3,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,PARCELS_IMPACTED,RECID
-13622574.5708,6046872.8046,946,0,0,0,977,1141,1920,2054 13th Ave W,QA,19250311,1925-03-11 00:00:00,1925,3,11,SED G-4,,,0,15,SC,N,S,G,SS,HF,HC,,,N,N,Y,N,Y,C,,,,Human,1,W,N,True,1,True,Existing wall failed and slide occurred - breaking side sewer,1,0,,,,,,,,,,,SDE,2019/09/10 22:47:23+00,,977
-13618952.3787,6046821.0482,947,0,0,0,978,1142,1990,2100 westlake ave n,QA,19970101,1997-01-01 00:00:00,1997,1,1,96-97 Storm,,,0,25,SC,N,S,B,SS,HC,,,,Y,,Y,U,Y,C,,,,Human,0,,,True,1,True,One lane closed - slide from apartment house,1,1,,,,,,,,,,,SDE,2019/09/10 22:47:23+00,,978
-13619076.7196,6046969.9713,948,0,0,0,979,1143,1930,2129 9th ave n,QA,19340116,1934-01-16 00:00:00,1934,1,16,w-2,,,0,15,SC,N,S,T,MS,HC,QS,QC,,Y,Y,Y,U,N,,,,,Human,2,,,True,1,True,Slide into house from 8th Avenue N. - in gully - historical - condos there now,0,1,,,,,,,,,,,SDE,2019/09/10 22:47:23+00,,979
-13622416.6121,6047033.8267,949,0,0,0,980,1144,1950,2200 Blk 11th Ave W,QA,19510208,1951-02-08 00:00:00,1951,2,8,"SED 11-D, 11-D-1",,,0,70,SC,N,S,B,SS,HC,QS,QC,,Y,Y,Y,N,Y,F,,,,Human,3,W,,True,1,True,Slide in fill from top of bluff behind house,0,1,,,,,,,Another event occurred in 1954 at this same approximate location.,This point does not represent the location of landslide initiation. It is just tagging the impacted parcel.,,,SDE,2019/09/10 22:47:23+00,,980
-13619288.8427,6047542.399,950,0,0,0,981,1145,1920,2505 Westlake Ave N,QA,19250312,1925-03-12 00:00:00,1925,3,12,SED W-3,,,0,75,SC,N,S,T,MS,HF,HC,QS,QC,Y,Y,Y,N,N,,,,,Human,2,,,True,1,True,Slide from Halliday inundated this residence.  File indicates this was a yearly occurrence.,1,1,,,,,,,,,,,SDE,2019/09/10 22:47:23+00,2505 Westlake Ave,981
-13620121.7963,6047478.2713,951,0,0,0,982,1146,1980,2566 nob hill pl n,QA,19860118,1986-01-18 00:00:00,1986,1,18,J189,,,0,60,SC,,,,,,,,,Y,,,U,,,,,,Natural,,,,True,1,True,Inspector's memo:  fissures evident at top of slope.  No imminent hazard to residence.,0,1,,,,,,,,,,,SDE,2019/09/10 22:47:23+00,,982
-13619456.422,6047831.2353,952,0,0,0,983,1147,1990,2600 westlake ave n,QA,19970101,1997-01-01 00:00:00,1997,1,1,96-97 Storm,,,0,-9999,SC,N,S,B,SS,HC,,,,,,,,,,,,,Unknown,,,,False,1,True,"Small slide - no access March 25, 1998",1,1,,,,,,,,,,,SDE,2019/09/10 22:47:23+00,,983
-13622716.0559,6047903.6892,953,0,0,0,984,1148,1920,2647 14th ave w,QA,19250206,1925-02-06 00:00:00,1925,2,6,14-a-2,,,0,20,SC,N,S,B,MS,HF,HC,,,Y,N,Y,N,Y,C,,,,Human,3,,,True,0,True,Slide caused by grading - demolished residence - claim for 40.00 - grading of 14th,1,0,,,,,,,,,,,SDE,2019/09/10 22:47:24+00,,984
-13622764.7729,6048935.8446,954,0,0,0,985,1149,1950,3405 14th ave w,QA,19500410,1950-04-10 00:00:00,1950,4,10,14-a-4,,,0,45,DS,N,L,B,MS,HF,QS,QC,,Y,Y,Y,N,N,,,,,Human,3,,,True,1,True,Slide damaged several residences - 3401-3407 14th Avenue W.,1,0,,,,,,,,,,,SDE,2019/09/10 22:47:24+00,,985
-13622765.9447,6048915.367,955,0,0,0,986,1150,1960,3405 14th ave w,QA,19640124,1964-01-24 00:00:00,1964,1,24,14-a-4,,,0,45,DS,N,L,B,MS,HF,QS,QC,,Y,Y,Y,N,N,,,,,Human,3,,,True,1,True,"Slide damaged several residences - 3401-3407 14th Avenue W. - (active?-March 25, 1998)",1,0,,,,,,,Sliding at these properties continued in Feb. 1965.,,,,SDE,2019/09/10 22:47:24+00,,986
-13622817.7018,6049061.4616,956,0,0,0,987,1151,1930,3436 15th ave w,QA,19340225,1934-02-25 00:00:00,1934,2,25,15-a,,,0,30,SC,N,S,B,MS,HF,QC,,,Y,Y,Y,N,Y,C,,,,Human,1,W,Y,True,0,True,"This point represents the general location of the sliding, not the initiation point of the slide.",0,0,,,,,,,Slide occurred on lot 5 and the lot to the south (now both included in 3420 15th Ave W) and deposited debris onto 15th Ave.,,,,SDE,2019/09/10 22:47:24+00,3420 15th Ave W,987
-13621562.9416,6048627.6935,957,0,0,0,988,1152,1930,515 w cremona st,QA,19311218,1931-12-18 00:00:00,1931,12,18,c-16,,,0,50,DS,Y,L,B,MS,HF,HC,,,Y,Y,Y,N,Y,C,,,,Human,3,G,,No,0,True,Reduction of lateral support during regrading of Cremona Street - historic. Refer to overlapping polygon.,0,0,,,,,,,,,,,SDE,2019/09/10 22:47:24+00,,988
-13620803.0154,6043700.6051,958,0,0,0,989,1153,1980,Western Ave W / 1st Ave W,QA,19891207,1989-12-07 00:00:00,1989,12,7,SED 1-A,,,0,10,SC,N,S,B,SS,HC,QC,,,Y,N,Y,N,Y,C,,,,Human,1,,,True,1,True,Slough onto sidewalk in middle of block between Queen Anne Avenue and First onto Western,0,1,,,,,,,,,,,SDE,2019/09/10 22:47:24+00,,989
-13614459.9737,6035937.6135,959,0,0,0,990,1154,1970,2427 S Spokane St,RB,19740307,1974-03-07 00:00:00,1974,3,7,SED 25-A-2 1974,,,0,15,SC,N,S,B,MS,HF,QC,,,Y,Y,Y,N,N,,,,,Human,2,,,True,1,True,slide damaged residence - undermined foundation - date is of photos not of slide--Residence is not here anymore (2/16/99).,1,0,,,,,,,,,,,SDE,2019/09/10 22:47:24+00,,990
-13609245.4228,6026666.2278,960,0,0,0,991,1155,1950,9743 Rainier Ave S,RB,19540301,1954-03-01 00:00:00,1954,3,23,SED R-3 1954,,,0,40,SC,N,S,B,SS,HC,QC,,,Y,Y,Y,U,Y,C,,,,Human,1,,,True,1,False,Surface slide blocked sidewalk ,0,1,,,,,,,,,,,SDE,2019/09/10 22:47:24+00,,991
-13609158.6634,6026537.1458,961,0,0,0,992,1156,1960,9749 Rainier Ave S,RB,19601123,1960-11-23 00:00:00,1960,11,23,SED R-3 1960,,,0,40,SC,N,S,B,SS,HC,QC,,,Y,Y,Y,U,Y,C,,,,Human,1,,,True,1,True,Surface slide blocked sidewalk and three-fourths of Rainier Avenue S. behind address,0,1,,,,,,,,,,,SDE,2019/09/10 22:47:24+00,,992
-13609183.7472,6026547.5278,962,0,0,0,993,1157,1960,9749 Rainier Ave S,RB,19601201,1960-12-01 00:00:00,1960,12,1,SED R-3 / S&W,,J-584,0,30,DS,N,S,B,SS,HC,QS,QC,,Y,Y,Y,U,Y,C,,,,Human,1,W,Y,True,1,True,Slide and ground cracking in front of residence - may be a result of the roadcut-Ecology block wall present as of 2/9/99.,0,1,,,,,,,,,,,SDE,2019/09/10 22:47:25+00,,993
-13621278.9498,6035204.7826,963,0,0,0,994,1159,1950,4032 23rd Ave SW,WM,19580408,1958-04-08 00:00:00,1958,4,8,S&W,,j-348,0,-9999,DS,N,S,B,MS,HC,QC,,,,Y,Y,,Y,C,,,,Human,,,,True,1,True,No information - date is of inspection by Mr. Wilson,1,0,,,,,,,,,,,SDE,2019/09/10 22:47:25+00,,994
-13621316.5645,6035051.6896,964,0,0,0,995,1160,1970,4103 23rd Ave SW,WM,19720307,1972-03-07 00:00:00,1972,3,7,SED 23-C-3 1972,,,0,30,DS,N,S,B,MS,HC,QC,,,Y,Y,Y,N,Y,C,,,,Human,2,,,True,1,True,Possible initial failure of 1986 slide in front of 4103 and 4107 - or northern extension of 1968 slide - this one heaved sidewalk like the 1954 slide did to the south,1,0,,,,,,,,,,,SDE,2019/09/10 22:49:14+00,,995
-13621316.1264,6035035.264,965,0,0,0,996,1161,1980,4103 23rd Ave SW,WM,19860117,1986-01-17 00:00:00,1986,1,17,"SED D-10, 23-C-3 198",S&W,w-4542-01,0,40,DS,N,L,S,MS,HF,HC,QC,,,Y,Y,Y,Y,,,,,Human,3,G,N,True,1,True,"Shannon & Wilson recommended subsurface drainage but City graded and Shannon & Wilson installed inclinometers.  Possible northern extension of slide in 1968, damaged 4107 as well.",1,0,,,,,,,Refer to the slide polygon to the west (#15057).,,,,SDE,2019/09/10 22:47:25+00,,996
-13621330.5271,6034814.5818,966,0,0,0,997,1163,1950,4137 23rd Ave SW,WM,19540713,1954-07-13 00:00:00,1954,7,13,SED 23-C-3 1954,,,0,30,DS,N,S,B,MS,HC,QC,,,Y,Y,Y,N,Y,C,,,,Human,1,,,True,1,True,Initial indication of movement - sidewalk lifted at toe below residence- Residence is not here as of 2/15/99.,1,0,,,,,,,,,,,SDE,2019/09/10 22:47:25+00,,997
-13621323.9663,6034833.4156,967,0,0,0,998,1164,1960,4145 23rd Ave SW,WM,19680316,1968-03-16 00:00:00,1968,3,16,SED 23-C-3,,,0,30,DS,N,L,B,MS,HC,QC,,,Y,Y,Y,N,Y,C,,,,Human,3,,,True,1,True,"Slide involving 4145, 4137 (destroyed, and removed as of 2/15/99), 4141, 4151",1,0,,,,,,,,,,,SDE,2019/09/10 22:47:25+00,,998
-13620239.196,6033963.7732,968,0,0,0,999,1165,1970,4700 W Marginal Way SW,WM,19720324,1972-03-24 00:00:00,1972,3,24,SED M-4 1972,,,0,50,SC,N,S,T,SS,HC,,,,Y,Y,Y,N,N,,,,,Human,1,G,,N,1,True,"Slide from the east-facing slope onto a property on the 4700 Blk of W Marginal Way SW.  This event occurred between 4749 and 4725 W Marginal Way SW prior to 1972, but the particular date and initiation point is unknown.",1,1,,,,,,,,,,,SDE,2019/09/10 22:47:25+00,,999
-13619812.373,6033066.1765,969,0,0,0,1000,1166,1970,5200 Blk W Marginal Way SW,WM,19740116,1974-01-16 00:00:00,1974,1,16,SED M-4 1974,,,0,50,SC,N,S,T,SS,HC,,,,Y,Y,Y,N,N,,,,,Human,1,G,,False,1,True,Slide onto West Marginal Way sidewalk-Not sure of location.,1,0,,,,,,,,,,,SDE,2019/09/10 22:47:25+00,,1000
-13619826.9217,6033092.376,970,0,0,0,1001,1167,1930,5208 W Marginal Way SW,WM,19351231,1935-12-31 00:00:00,1935,12,31,SED M-4 1935,WPA,,0,50,DS,N,L,T,SS,HC,QC,,,Y,Y,Y,N,N,,,,,Human,2,SSD,,False,1,True,Slide onto roadway - Works Progress Administration project - 36-foot-deep trench-Not sure of location.,1,0,,,,,,,Slide opposite 5208 W Marginal Way.,,,,SDE,2019/09/10 22:47:25+00,,1001
-13619566.7262,6032030.3843,971,0,0,0,1002,1168,1950,6039 W Marginal Way SW,WM,19560321,1956-03-21 00:00:00,1956,3,21,SED M-5 1956,,,0,20,SC,N,S,T,MS,HC,QC,,,Y,Y,Y,N,N,,,,,Human,1,,,True,1,True,Slow-moving slide on private property pushed on house at 6039 W Marginal Way.,1,0,,,,,,,,,,,SDE,2019/09/10 22:47:26+00,6039 W Marginal Way,1002
-13619559.1224,6032013.3497,972,0,0,0,1003,1169,1960,6039 W Marginal Way SW,WM,19610403,1961-04-03 00:00:00,1961,4,3,SED M-5 1961,,,0,20,SC,N,S,T,MS,HC,QC,,,Y,Y,Y,N,N,,,,,Human,1,,,True,1,True,Slide into back of residence -from 5900 block Detroit Avenue,1,0,,,,,,,,,,,SDE,2019/09/10 22:47:26+00,6039 W Marginal Way,1003
-13621084.7132,6030953.1667,973,0,0,0,1004,1170,1930,6700 Blk Croft Pl SW,WM,19391221,1939-12-21 00:00:00,1939,12,21,SED C-18,,,0,50,DS,N,L,B,MS,HC,QT,QS,QC,Y,Y,Y,U,Y,C,,,,Human,3,G,,False,1,True,Cut for grading of 22nd Avenue S.W. reduced lateral support for slope of Croft Place - slide destroyed Croft Place.  Not sure of location.,0,0,,,,,,,See file SED C-18 and/or attachment for additional information.,,,,SDE,2019/09/10 22:47:26+00,,1004
-13619566.6348,6029890.3992,974,0,0,0,1006,1173,1920,7500 Blk Highland Park Way SW,WM,19260411,1926-04-11 00:00:00,1926,4,11,SED H-5-E,,,0,30,SC,N,S,G,SS,HF,HC,QC,,N,N,Y,N,Y,C,,,,Human,1,,,True,0,True,Cut for regrading of 9th Avenue S.W. removed lateral support for residence,0,1,,,,,,,See file SED H-5-E and/or attachment for additional information.,,,,SDE,2019/09/10 22:47:26+00,,1006
-13617848.3632,6026596.5854,975,0,0,0,1007,1174,1990,9800 Myers Way S,WM,19970101,1997-01-01 00:00:00,1997,1,1,96-97 Storm,,,0,65,,,,,,,,,,,,,,,,,,,Unknown,2,,,True,1,True,Two lanes blocked and closed,0,1,,,,,,,See file SED M-13 and/or attachment for additional information.,,,,SDE,2019/09/10 22:47:26+00,,1007
-13623892.8121,6039607.5505,976,0,0,0,1008,1176,1950,1007 Harbor Ave SW,WS,19551221,1955-12-21 00:00:00,1955,12,21,SED H-3-A 1955,S&W,j-118,0,85,SC,N,S,T,SS,HC,QC,,,Y,Y,Y,N,N,,,,,Human,2,,,True,1,True,House damaged by slide slightly,1,1,,,,,,,,,,,SDE,2019/09/10 22:47:26+00,,1008
-13623902.5756,6039624.645,977,0,0,0,1009,1177,1990,1007 Harbor Ave SW,WS,19970319,1997-03-19 00:00:00,1997,3,19,96-97 Storm,,,0,85,SC,N,S,T,,,,,,Y,,,U,,,,,,Natural,1,,,True,1,True,Skin slide has not resulted in any structural damage - slope drainage and seepage from slide debris is contributing to ponding of water in rear yard - line of substantial trees serving as debris catchment,1,1,,,,,,,King County's 1005 Harbor Ave SW is Seattle's 1007 Harbor Ave SW,,,,SDE,2019/09/10 22:47:26+00,1007 Harbor Ave SW,1009
-13624101.4221,6039583.3831,978,0,0,0,1010,1178,1990,1019 california ave sw,WS,19970101,1997-01-01 00:00:00,1997,1,1,S&W,,w-7670-01,0,25,BO,N,S,T,SS,HC,QS,,,Y,Y,Y,U,N,,,,,Human,3,,,True,1,True,Slide on park property in front of this residence - house racked,1,1,,,,,,,,,,,SDE,2019/09/10 22:47:26+00,,1010
-13624119.8043,6039541.0647,979,0,0,0,1011,1179,1930,1025 california lane sw,WS,19331228,1933-12-28 00:00:00,1933,12,28,SED C-3,,,0,50,DS,N,L,T,SS,HC,QC,,,Y,Y,Y,N,Y,,Y,,,Human,2,,,True,1,True,Large slump rotating with residence on it - a function of loading?,1,1,,,,,,,,,,,SDE,2019/09/10 22:47:26+00,,1011
-13623875.9952,6039593.1309,980,0,0,0,1012,1180,1920,1041 Harbor Ave SW,WS,19261224,1926-12-24 00:00:00,1926,12,24,SED H-3-A 1926,,,0,90,DS,N,S,T,SS,HC,QC,,,Y,Y,Y,N,N,,,,,Human,3,,,True,1,True,Slide destroyed residence,1,1,,,,,,,,,,,SDE,2019/09/10 22:47:27+00,,1012
-13624068.5122,6039607.3389,981,0,0,0,1013,1181,1990,1164 alki ave sw,WS,19970101,1997-01-01 00:00:00,1997,1,1,S&W,,w-7670-01,0,40,SC,N,S,T,SS,HC,QC,,,Y,Y,Y,U,N,,,,,Human,1,,,True,1,True,Slide into the rear of apartment from park property,1,1,,,,,,,,,,,SDE,2019/09/10 22:47:27+00,,1013
-13623723.2263,6039272.3688,982,0,0,0,1014,1182,1970,1200 California Way SW,WS,19740121,1974-01-21 00:00:00,1974,1,21,SED C-4-A,S&W,,0,100,DS,N,S,T,SS,HC,QS,QC,,Y,Y,Y,U,,,,,,Human,2,,,True,1,True,Shannon & Wilson have report on this slide - California Way closed for several days,1,1,,,,,,,"Mud slides originating on the Park property to the west of these points blocked California Way, and continued until another large slide on March 17 (refer to point 1183).",,,,SDE,2019/09/10 22:47:27+00,,1014
-13623719.912,6039265.8056,983,0,0,0,1015,1183,1970,1200 California Way SW,WS,19740317,1974-03-17 00:00:00,1974,3,17,SED C-4-A 1974,S&W,,0,100,DS,N,S,T,SS,HC,QS,QC,,Y,Y,Y,U,,,,,,Human,2,,,True,1,True,Shannon & Wilson have report on this slide - California Way closed for several days,1,1,,,,,,,"This slide occurred following the Jan. events in this location, and ran into the residences at 4006 SW Leon Pl and 1233 Harbor Ave SW.",,,,SDE,2019/09/10 22:47:27+00,,1015
-13624151.4476,6039552.2555,984,0,0,0,1016,1184,1910,1201 alki ave sw,WS,19160210,1916-02-10 00:00:00,1916,2,10,c-4-a,,,0,120,DS,Y,L,B,SS,HF,HC,QC,,Y,Y,Y,U,Y,F,,Y,,Human,3,G,N,False,1,True,Slide occurred at and down Maryland Place S.W. to Alki Avenue - resulted from fill placed west of California Way for widening of road for streetcar use,1,1,,,,,,,,,,,SDE,2019/09/10 22:47:27+00,,1016
-13624175.0708,6039565.7233,985,0,0,0,1018,1186,1990,1206 alki ave sw,WS,19970101,1997-01-01 00:00:00,1997,1,1,S&W,,w-7670-01,0,40,SC,N,S,T,SS,HC,QC,,,Y,Y,Y,U,N,,,,,Human,2,,,True,1,True,Slide into the rear of apartment from park property,1,1,,,,,,,,,,,SDE,2019/09/10 22:47:27+00,,1018
-13624375.5532,6039334.406,986,0,0,0,1020,1189,1940,1302 Alki Ave SW,WS,19480301,1948-03-01 00:00:00,1948,3,1,SED A-2-B,,,0,150,DS,,S,T,SS,HC,QS,QC,,Y,Y,Y,U,,,,,,Human,1,,,True,1,True,Slides onto residence at base of slope,1,1,,,,,,,,,,,SDE,2019/09/10 22:47:27+00,,1020
-13624362.175,6039300.3212,987,0,0,0,1021,1190,1940,1312 alki ave SW,WS,19490312,1949-03-12 00:00:00,1949,3,12,a-2-b,,,0,125,SC,Y,S,T,SS,,,,,N,Y,Y,N,,,,Y,,Human,2,,,True,1,True,Sewer break resulting from and causing moderate landslide,1,1,,,,,,,,,,,SDE,2019/09/10 22:47:27+00,,1021
-13624167.0816,6039292.3112,988,0,0,0,1022,1191,1990,1323 sunset ave sw,WS,19970101,1997-01-01 00:00:00,1997,1,1,96-97 Storm,,,0,70,SC,N,S,T,SS,HC,QS,QC,,,,,,,,,,,Unknown,2,,,True,1,True,Huge slide - house in danger,0,1,,,,,,,,,,,SDE,2019/09/10 22:47:28+00,,1022
-13624521.6509,6039122.5675,989,0,0,0,1023,1192,1990,1366 alki ave sw,WS,19970101,1997-01-01 00:00:00,1997,1,1,S&W,,w-7670-01,0,25,SC,N,S,T,SS,HC,QC,,,Y,Y,Y,U,N,,,,,Human,1,,,True,1,True,Slide into rear of residence from park property,1,1,,,,,,,,,,,SDE,2019/09/10 22:47:28+00,,1023
-13624499.1925,6039060.5784,990,0,0,0,1024,1193,1940,1378 alki ave SW,WS,19480301,1948-03-01 00:00:00,1948,3,1,a-2-b,,,0,125,DS,,L,T,SS,,,,,Y,Y,Y,U,,,,,,Human,2,,,True,1,True,Slides onto residence at base of slope,1,1,,,,,,,,,,,SDE,2019/09/10 22:47:28+00,,1024
-13624614.5318,6038961.3708,991,0,0,0,1026,1195,1980,1406 Alki Ave SW,WS,19860101,1986-01-01 00:00:00,1986,1,1,DCLU J31,,,0,95,SC,N,S,B,SS,HC,QC,,,Y,Y,Y,U,N,,,,,Human,0,,,True,1,True,Slide debris stopped 20 feet from house - trees toppled over during slide - branches were against house - no damage (January and February 1986),1,1,,,,,,,Moved point from ~107' behind the building on parcel 1502 Alki Ave SW to behind the parcel 1402 Alki Ave SW on 8-5-2016,,,,SDE,2019/09/10 22:47:28+00,1406 Alki Ave SW,1026
-13624752.5171,6038877.7259,992,0,0,0,1027,1196,1950,1520 Alki Ave SW,WS,19540213,1954-02-13 00:00:00,1954,2,13,SED A-2-C-4,,,0,95,SC,Y,S,B,SS,HC,QS,QC,,N,N,Y,U,,,Y,Y,,Human,3,BX,N,True,1,True,Continual plugging of box drains behind Alki Avenue residences.  A slide occurred on this date following the breaking of a pipe.,1,1,,,,,,,"The owner at 1520 filed suit against the City of Seattle, which resulted in a trial in the WA State Supreme Court and a judgment against the City.  Refer to attached file.",The point only tags impacted parcels and does not represent the initiation point of the slide.,,,SDE,2019/09/10 22:47:28+00,"1520, 1516 Alki Ave SW",1027
-13624738.5629,6038859.1208,993,0,0,0,1028,1198,1920,1524 alki ave sw,WS,19290329,1929-03-29 00:00:00,1929,3,29,a-2-c-5,,,0,100,SC,N,S,B,SS,HC,QC,,,Y,Y,Y,,,,Y,,,Human,3,,,,1,True,Typical slide debris down slope and onto residences along Alki,1,1,,,,,,,"Location of point was estimated from sketch in file, and only indicates general parcel impacted by slide.",,,,SDE,2019/09/10 22:47:28+00,"1524, 1526 Alki Ave SW",1028
-13624754.0027,6038761.2001,994,0,0,0,1029,1199,1980,1544 alki av sw,WS,19860101,1986-01-01 00:00:00,1986,1,1,J214,,,0,80,SC,N,S,B,SS,HC,,,,Y,,,U,,,,,,Natural,,,,True,1,True,January and February 1986 slide did not damage house.  4-foot-high retaining wall held force of slide.  Slide debris resulted in private sandbox being covered with 5 feet of the stuff.  Claims against City in 1986.,1,1,,,,,,,,,,,SDE,2019/09/10 22:47:28+00,,1029
-13624763.9529,6038748.4244,995,0,0,0,1030,1200,1980,1544 Alki Ave SW,WS,19820301,1982-03-01 00:00:00,1982,3,1,A-2-C-6,S&W,,0,100,BO,,S,B,SS,HC,QC,,,Y,Y,Y,N,,,Y,,,Human,1,SD,N,True,1,True,Feb. 1982 slide reported by resident at 1550 Alki Ave SW.  File contains details of drainage disputes.,1,1,,,,,,,,,,,SDE,2019/09/10 22:47:28+00,,1030
-13624769.3496,6038739.171,996,0,0,0,1031,1201,1950,1544 Alki Ave SW,WS,19500304,1950-03-04 00:00:00,1950,3,4,A-2-C-6,,,0,100,BO,,S,B,SS,HC,QC,,,Y,Y,Y,N,,,Y,,,Human,1,,,True,1,True,"""Sand box"" drain plugged - slide debris in back yard and basement",1,1,,,,,,,"Slides occurred on March 3rd and 4th at 1544 Alki Ave SW, plugging the drain.",,,,SDE,2019/09/10 22:47:28+00,,1031
-13624740.1308,6038764.1199,997,0,0,0,1032,1202,1960,1546 alki ave sw,WS,19670130,1967-01-30 00:00:00,1967,1,30,SED A-2-C-6,,,0,100,BO,,S,B,SS,HC,QC,,,Y,Y,Y,N,,,Y,,,Human,2,,,True,1,True,"""Sand box"" drain plugged - slide debris in back yard and basement",1,1,,,,,,,Refer to overlapping polygon #13137.,,,,SDE,2019/09/10 22:47:29+00,1550-1578 Alki Ave SW,1032
-13624638.4326,6038693.9009,998,0,0,0,1033,1203,1970,1546 Alki Ave SW,WS,19740405,1974-04-05 00:00:00,1974,4,5,SED A-2-C,S&W,w-2677-02,0,250,BO,N,L,T,SS,HC,QS,QC,,Y,Y,Y,U,,,Y,,,Human,3,B,,True,1,True,Has the remediation been accomplished?  Slide extends from 1386 to 1600 Alki Avenue S.W.,0,1,,,,,,,,,,,SDE,2019/09/10 22:47:29+00,,1033
-13624775.8773,6038730.0714,999,0,0,0,1034,1204,1950,1566 Alki Ave SW,WS,19570225,1957-02-25 00:00:00,1957,2,25,SED A-2-C-7,,,0,100,SC,Y,S,T,SS,HC,QC,,,Y,Y,Y,N,,,Y,,,Human,3,,,True,1,True,"30-50 cubic yards of material and a large tree stump hit the house, pushing it forward about 3 feet.",1,1,,,,,,,,,,,SDE,2019/09/10 22:47:29+00,1566 Alki Ave SW,1034
-13623497.2128,6038834.2165,1000,0,0,0,1035,1205,1950,1611 Harbor Ave SW,WS,19500201,1950-02-01 00:00:00,1950,2,1,SED H-3-E,,,0,90,SC,N,S,T,SS,HC,QC,,,Y,Y,Y,N,N,,,,,Human,2,,,False,1,True,Slide into building at toe of slope,1,1,,,,,,,,,,,SDE,2019/09/10 22:47:29+00,,1035
-13623334.6855,6038651.8656,1001,0,0,0,1036,1206,1930,1661 Harbor Ave SW,WS,19331217,1933-12-17 00:00:00,1933,12,17,SED H-3-E,,,0,90,BO,N,S,T,SS,HC,QC,,,Y,Y,Y,N,N,,,,,Human,1,,,False,1,True,Refer to overlapping polygon.  Buildings were damaged due to sliding following a sewer break.,1,1,,,,,,,,,,,SDE,2019/09/10 22:47:29+00,"1629 Harbor Ave SW, 1639 Harbor Ave SW, 1661 Harbor Ave SW",1036
-13624812.4615,6038394.3572,1002,0,0,0,1038,1208,1990,1737 bonair dr sw,WS,19970101,1997-01-01 00:00:00,1997,1,1,S&W,,w-7670-01,0,30,SC,N,S,T,SS,HC,QS,,,Y,Y,Y,U,N,,,,,Human,1,,,True,1,True,Slide on park property on slope to the west of this residence - debris into Bonair Drive,0,1,,,,,,,,,,,SDE,2019/09/10 22:47:29+00,,1038
-13623203.615,6038262.8923,1003,0,0,0,1039,1209,1990,1911 fairmount ave sw,WS,19970101,1997-01-01 00:00:00,1997,1,1,S&W,,w-7670-01,0,35,DS,Y,S,T,SS,HC,QS,QC,,Y,Y,Y,U,N,,,,,Human,2,G,,True,1,True,slide into the rear of this residence from park property - both deep-seated and shallow,1,1,,,,,,,,,,,SDE,2019/09/10 22:47:29+00,,1039
-13623358.0714,6038222.9209,1004,0,0,0,1040,1210,1960,1925 Victoria Ave SW,WS,19690117,1969-01-17 00:00:00,1969,1,17,SED V-8-C,S&W,w-1707,0,50,SC,N,S,G,SS,HF,,,,Y,Y,Y,N,Y,,,,,Human,2,,,True,1,True,"A Shannon & Wilson report in the file indicates that a slide damaged buried utilities and the garden on the SE side of this house.  The point only tags the parcel impacted, not the initiation point of the slide.",0,1,,,,,,,,,,,SDE,2019/09/10 22:47:29+00,,1040
-13625234.4035,6038118.1604,1005,0,0,0,1041,1211,1970,2107-09 BONAIR DR SW,WS,19730110,1973-01-10 00:00:00,1973,1,10,SED B-5-C-3,S&W,w-2462-02,0,80,SC,N,S,B,MS,HF,HC,QS,QC,Y,Y,Y,N,Y,FC,Y,,,Human,2,W,N?,False,0,True,"Slide was relatively shallow and occurred in an upslope, progressive manner. Believed to have been caused by a release of lateral support due to excavation at the toe of the slope.",0,0,,,,,,,Slide polygon geometry was taken from a sketch found on file.,See SED B-5-C-3 and/or attachment for more information.,,,SDE,2019/09/10 22:47:30+00,"2107, 2115, 2105, 2103, 2101, 2112, 2104",1041
-13625375.9266,6037948.8916,1006,0,0,0,1042,1212,1930,2204 Bonair Pl SW,WS,19310102,1931-01-02 00:00:00,1931,1,2,SED B-5-E,,,0,30,SC,N,S,B,MS,HF,HC,QC,,Y,Y,Y,N,Y,F,,,,Human,1,,,True,0,True,File by owner for improper filling by City for grading of Halleck Avenue S.W.,0,0,,,,,,,"Paving on Halleck Ave SW was undermined, believed to be due to improper drainage and lack of a retaining wall. A water main burst as a result, flooding the property and causing a slide.","See file SED B-5-E, B-5-A and/or attachments for more information.",,,SDE,2019/09/10 22:49:12+00,2204 Bonair Pl SW,1042
